brand,model,announced,display_resolution,OS,internal_memory,RAM,battery,approx_price_EUR
Amazon,Kindle Fire HDX,2013  September,7.0 inches (~59.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion battery,170.0
Lenovo,Yoga Tablet 2 10.1,2014  October,10.1 inches (~63.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 9600 mAh battery,300.0
LG,G Pad II 10.1,2015  August,10.1 inches (~72.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 7400 mAh battery,250.0
Samsung,Galaxy Tab A 10.1 (2016),2016  May,10.1 inches (~74.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 7300 mAh battery,220.0
Lenovo,Tab 4 10,2017  February,10.1 inches (~70.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 7000 mAh battery,140.0
Lenovo,Tab 2 A10-70,2015  March,10.1 inches (~73.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 7000 mAh battery,180.0
Huawei,MediaPad T2 10.0 Pro,2016  August,10.0 inches (~71.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 6660 mAh battery,240.0
Lenovo,Yoga Tablet 2 8.0 ,2014  October,8.0 inches (~59.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 6400 mAh battery,230.0
Samsung,Galaxy Tab A & S Pen,2015  July,9.7 inches (~72.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 6000 mAh battery,340.0
Nvidia,Shield K1,2015  November,8.0 inches (~66.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 5200 mAh battery (19.75 Wh),200.0
Motorola,Moto E4 Plus (USA),2017  June,5.5 inches (~69.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 5000 mAh battery,180.0
Acer,Liquid Zest Plus,2016  April,5.5 inches (~70.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 5000 mAh battery,200.0
Gionee,Marathon M4,2015  August,5.0 inches (~66.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 5000 mAh battery,220.0
Lenovo,Tab 4 8,2017  February,8.0 inches (~70.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4850 mAh battery,100.0
Huawei,MediaPad T3 8.0,2017  April,8.0 inches (~70.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4800 mAh battery,220.0
Lenovo,Tab S8,2014  September,8.0 inches (~71.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4290 mAh battery,150.0
Dell,Venue 7,2013  October,7.0 inches (~62.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery (15.5 Wh),100.0
Dell,Venue 8,2013  October,8.0 inches (~67.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery (15.5 Wh),130.0
LG,X power,2016  May,5.3 inches (~69.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery,240.0
Xiaomi,Redmi 3s,2016  June,5.0 inches (~71.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery,120.0
Asus,Zenfone Pegasus 3,2016  June,5.2 inches (~67.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery,210.0
Xiaomi,Redmi 3,2016  January,5.0 inches (~71.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery,160.0
Huawei,MediaPad T1 7.0 Plus,2016  April,7.0 inches (~67.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4100 mAh battery,100.0
Huawei,Ascend Mate2 4G,2014  January,6.1 inches (~75.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4050 mAh battery,330.0
Huawei,Y7,2017  May,5.5 inches (~71.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 4000 mAh battery,250.0
Panasonic,Eluga Icon,2015  August,5.5 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3500 mAh battery,160.0
Acer,Liquid E700,2014  June,5.0 inches (~64.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3500 mAh battery,200.0
Nokia,Lumia 1520,2013  October,6.0 inches (~71.4% screen-to-body ratio),Windows Phone,16.0,2.0,Non-removable Li-Ion 3400 mAh battery (BV-4BW),350.0
Acer,Iconia Talk S,2016  August,7.0 inches (~69.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3400 mAh battery (12.92 Wh),170.0
Meizu,E2,2017  April,5.5 inches (~71.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3400 mAh battery,210.0
ZTE,Grand X Max 2,2016  May,6.0 inches (~72.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3400 mAh battery,210.0
ZTE,Boost Max+,2015  July,5.7 inches (~65.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3400 mAh battery,180.0
ZTE,Zmax,2014  September,5.7 inches (~65.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3400 mAh battery,200.0
Meizu,U20,2016  August,5.5 inches (~72.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3260 mAh battery,190.0
ZTE,Grand Memo V9815,2013  February,5.7 inches (~67.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-ion 3200 mAh battery,340.0
Meizu,M1 Metal,2015  October,5.5 inches (~72.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3140 mAh battery,170.0
Xiaomi,Redmi 4a,2016  November,5.0 inches (~69.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3120 mAh battery,110.0
Xiaomi,Mi 4i,2015  April,5.0 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3120 mAh battery,260.0
Huawei,Honor Holly 3,2016  October,5.5 inches (~70.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3100 mAh battery,140.0
alcatel,Hero 2,2014  September,6.0 inches (~75.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3100 mAh battery,460.0
Kyocera,DuraForce,2014  November,4.5 inches (~57.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3100 mAh battery,320.0
Kyocera,Brigadier,2014  July,4.5 inches (~59.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3100 mAh battery,300.0
ZTE,Grand S II S291,2014  January,5.5 inches (~69.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3100 mAh battery,250.0
Xiaomi,Mi 4c,2015  September,5.0 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3080 mAh battery,210.0
Sony,Xperia Z Ultra,2013  June,6.4 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3050 mAh battery,280.0
Samsung,Galaxy J5 (2017),2017  June,5.2 inches (~71.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,280.0
alcatel,A3 XL,2017  January,6.0 inches (~72.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,120.0
ZTE,nubia N1 lite,2017  February,5.5 inches,Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,160.0
Archos,55 Graphite,2017  February,5.5 inches (~68.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,180.0
Nokia,5,2017  February,5.2 inches (~68.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,200.0
Lenovo,K6,2016  September,5.0 inches (~69.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,200.0
Motorola,Moto G4,2016  May,5.5 inches (~71.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,190.0
alcatel,Flash Plus 2,2016  May,5.5 inches (~71.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,140.0
Motorola,Moto G4 Plus,2016  May,5.5 inches (~71.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,230.0
ZTE,Blade V Plus,2016  January,5.5 inches (~69.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,270.0
alcatel,Flash 2,2015  September,5.0 inches (~67.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,230.0
Huawei,Honor 5X,2015  October,5.5 inches (~72.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,300.0
ZTE,Blade X9,2015  November,5.5 inches (~69.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,170.0
ZTE,Blade S6 Plus,2015  April,5.5 inches (~69.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,280.0
Sony,Xperia Z1,2013  September,5.0 inches (~64.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 3000 mAh battery,330.0
Vodafone,Smart ultra 7,2016  June,5.5 inches (~70.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2960 mAh battery,160.0
Samsung,Galaxy E7,2015  January,5.5 inches (~71.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2950 mAh battery,230.0
Sony,Xperia C5 Ultra Dual,2015  August,6.0 inches (~75.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2930 mAh battery,350.0
Sony,Xperia C5 Ultra,2015  August,6.0 inches (~75.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2930 mAh battery,310.0
alcatel,Idol 3 (5.5),2015  March,5.5 inches (~72.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2910 mAh battery,250.0
ZTE,nubia Z9 mini,2015  March,5.0 inches (~69.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2900 mAh battery,170.0
Samsung,Galaxy A5 (2016),2015  December,5.2 inches (~72.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2900 mAh battery,270.0
BlackBerry,Z30,2013  September,5.0 inches (~68.0% screen-to-body ratio),BlackBerry,16.0,2.0,Non-removable Li-Ion 2880 mAh battery,180.0
HTC,One S9,2016  April,5.0 inches (~68.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2840 mAh battery,270.0
HTC,Desire 828 dual sim,2015  November,5.5 inches (~67.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2800 mAh battery,250.0
BlackBerry,Leap,2015  March,5.0 inches (~65.7% screen-to-body ratio),BlackBerry,16.0,2.0,Non-removable Li-Ion 2800 mAh battery,170.0
Meizu,U10,2016  August,5.0 inches (~69.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2760 mAh battery,160.0
ZTE,Blade V8,2017  January,5.2 inches (~70.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2730 mAh battery,250.0
HTC,Desire 825,2016  February,5.5 inches (~69.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2700 mAh battery,240.0
Gionee,Elife S7,2015  March,5.2 inches (~69.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2700 mAh battery,400.0
Asus,Zenfone Live ZB501KL,2017  February,5.0 inches (~68.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2650 mAh battery,150.0
Nokia,3,2017  February,5.0 inches (~67.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2630 mAh battery,160.0
Oppo,A37,2016  June,5.0 inches (~67.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2630 mAh battery,220.0
Sony,Xperia L1,2017  March,5.5 inches (~74.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2620 mAh battery,200.0
alcatel,Idol 4,2016  February,5.2 inches (~69.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2610 mAh battery,250.0
Sony,Xperia C4 Dual,2015  May,5.5 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,270.0
Sony,Xperia C4,2015  May,5.5 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,220.0
Samsung,Galaxy A7 Duos,2015  January,5.5 inches (~72.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,300.0
Samsung,Galaxy A7,2015  January,5.5 inches (~72.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,300.0
Panasonic,Lumix Smart Camera CM1,2014  September,4.7 inches (~66.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,830.0
Sony,Xperia Z3 Compact,2014  September,4.6 inches (~70.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,300.0
HTC,One (E8) CDMA,2014  August,5.0 inches (~66.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2600 mAh battery,350.0
ZTE,Blade A512,2016  July,5.2 inches (~63.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2540 mAh battery,170.0
LG,X cam,2016  February,5.2 inches (~68.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2520 mAh battery,320.0
BenQ,F5,2014  September,5.0 inches (~66.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2520 mAh battery,100.0
BlackBerry,Classic,2014  June,3.5 inches (~40.8% screen-to-body ratio),BlackBerry,16.0,2.0,Non-removable Li-Ion 2515 mAh battery,290.0
ZTE,Blade V8 Lite,2017  February,5.0 inches (~67.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,170.0
Coolpad,Modena 2,2016  September,5.5 inches (~70.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,180.0
ZTE,Blade A2,2016  June,5.0 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,130.0
ZTE,Blade V7,2016  February,5.2 inches (~70.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,180.0
ZTE,Blade V7 Lite,2016  February,5.0 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,120.0
alcatel,Fierce 4,2016  August,5.5 inches (~71.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,80.0
alcatel,Fierce XL,2015  October,5.5 inches (~70.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,130.0
Panasonic,Eluga U2,2015  February,5.0 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,220.0
BlackBerry,Classic Non Camera,2015  February,3.5 inches (~41.7% screen-to-body ratio),BlackBerry,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,230.0
Panasonic,Eluga Mark,2015  December,5.5 inches (~71.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,200.0
Panasonic,Eluga U,2014  July,5.0 inches (~72.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,240.0
alcatel,Idol X+,2014  January,5.0 inches (~71.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2500 mAh battery,290.0
Motorola,Moto G Turbo Edition,2015  November,5.0 inches (~67.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2470 mAh battery,280.0
alcatel,Shine Lite,2016  September,5.0 inches (~68.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2460 mAh battery,200.0
Samsung,Galaxy J5 Prime,2016  September,5.0 inches (~69.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2400 mAh battery,230.0
Micromax,Canvas Nitro 2 E311,2015  May,5.0 inches,Android,16.0,2.0,Non-removable Li-Ion 2400 mAh battery,150.0
ZTE,Blade S6,2015  January,5.0 inches (~67.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2400 mAh battery,220.0
Sony,Xperia ZL,2013  January,5.0 inches (~75.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2370 mAh  battery,260.0
Samsung,Galaxy A3 (2017),2017  January,4.7 inches (~67.9% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2350 mAh battery,330.0
vivo,Y51,2015  December,5.0 inches (~66.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2350 mAh battery,130.0
Wiko,Highway 4G,2014  May,5.0 inches (~68.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2350 mAh battery,300.0
Sony,Xperia Z,2013  January,5.0 inches (~69.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2330 mAh battery,270.0
HTC,One A9s,2016  September,5.0 inches (~65.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,350.0
Sony,Xperia XA,2016  February,5.0 inches (~71.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,200.0
Sony,Xperia XA Dual,2016  February,5.0 inches (~71.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,250.0
vivo,X5Max+,2015  March,5.5 inches (~69.5% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,430.0
Samsung,Galaxy A5,2014  October,5.0 inches (~71.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,260.0
Samsung,Galaxy A5 Duos,2014  October,5.0 inches (~71.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,290.0
Allview,X2 Soul,2014  May,5.0 inches (~67.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,340.0
QMobile,Noir Z6,2014  July,5.0 inches (~67.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,200.0
ZTE,nubia Z7 mini,2014  July,5.0 inches (~69.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,180.0
Sony,Xperia Z1 Compact,2014  January,4.3 inches (~61.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,320.0
Gionee,Elife S5.5,2014  February,5.0 inches (~67.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,270.0
Micromax,Canvas Selfie A255,2014  December,4.7 inches,Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,240.0
Acer,Liquid Jade S,2014  December,5.0 inches (~69.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2300 mAh battery,200.0
Micromax,Canvas Knight 2 E471,2015  June,5.0 inches,Android,16.0,2.0,Non-removable Li-Ion 2260 mAh battery,230.0
Panasonic,Eluga Pulse,2017  March,5.0 inches (~67.7% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,130.0
HTC,Desire 650,2016  November,5.0 inches (~66.2% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,200.0
ZTE,nubia My Prague,2015  June,5.2 inches (~70.0% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,350.0
Huawei,Enjoy 5s,2015  December,5.0 inches (~67.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,200.0
Huawei,P8lite ALE-L04,2015  April,5.0 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,230.0
Huawei,P8lite,2015  April,5.0 inches (~68.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2200 mAh battery,170.0
HTC,One A9,2015  September,5.0 inches (~66.8% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2150 mAh battery,300.0
Oppo,N1 mini,2014  August,5.0 inches (~64.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2140 mAh battery,330.0
Motorola,DROID Ultra,2013  July,5.0 inches (~70.4% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2130 mAh battery,250.0
HTC,DROID DNA,2012  November,5.0 inches (~69.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2020 mAh battery,280.0
BLU,Life One X,2014  January,5.0 inches (~67.1% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2000 mAh battery,210.0
ZTE,nubia Z5S mini NX405H,2014  August,4.7 inches (~68.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2000 mAh battery,210.0
Micromax,Canvas Turbo,2013  October,5.0 inches,Android,16.0,2.0,Non-removable Li-Ion 2000 mAh battery,240.0
Motorola,DROID Mini,2013  July,4.3 inches (~68.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 2000 mAh battery,180.0
XOLO,Hive 8X-1000,2014  August,5.0 inches (~70.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 1920 mAh battery,170.0
Coolpad,Torino S,2016  January,4.7 inches (~64.6% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 1800 mAh battery,180.0
ZTE,Grand S,2013  January,5.0 inches (~69.3% screen-to-body ratio),Android,16.0,2.0,Non-removable Li-Ion 1780 mAh battery,430.0
LG,G Pad III 8.0 FHD,2016  May,8.0 inches (~71.0% screen-to-body ratio),Android,16.0,2.0,Non-removable 4800 mAh battery,350.0
Meizu,M3 Note,2016  April,5.5 inches (~71.2% screen-to-body ratio),Android,16.0,2.0,Non-removable 4100 mAh battery,180.0
Motorola,Droid Maxx 2,2015  October,5.5 inches (~74.4% screen-to-body ratio),Android,16.0,2.0,Non-removable 3630 mAh battery,330.0
Motorola,Moto X Play Dual SIM,2015  July,5.5 inches (~75.1% screen-to-body ratio),Android,16.0,2.0,Non-removable 3630 mAh battery,250.0
Motorola,Moto X Play,2015  July,5.5 inches (~74.4% screen-to-body ratio),Android,16.0,2.0,Non-removable 3630 mAh battery,240.0
Meizu,M1 Note,2014  December,5.5 inches (~72.9% screen-to-body ratio),Android,16.0,2.0,Non-removable 3140 mAh battery,130.0
Meizu,M5,2016  October,5.2 inches (~69.5% screen-to-body ratio),Android,16.0,2.0,Non-removable 3070 mAh battery,120.0
Meizu,M3s,2016  June,5.0 inches (~69.5% screen-to-body ratio),Android,16.0,2.0,Non-removable 3020 mAh battery,120.0
Meizu,M5c,2017  May,5.0 inches (~67.9% screen-to-body ratio),Android,16.0,2.0,Non-removable 3000 mAh battery,140.0
Huawei,Honor 5c,2016  April,5.2 inches (~68.7% screen-to-body ratio),Android,16.0,2.0,Non-removable 3000 mAh battery,170.0
Huawei,G8,2015  July,5.5 inches (~71.7% screen-to-body ratio),Android,16.0,2.0,Non-removable 3000 mAh battery,330.0
